fips,county,cbsa,msa_name,cluster_core,county_cat,is_center,naics,industry,estabs,emp,wages,avg_pay,weekly_wage,lq_emp,lq_pay,disclosure_code
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,722511,NAICS 722511 Full-service restaurants,1308,27931,995609492,35645,685,0.86,0.81,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,722513,NAICS 722513 Limited-service restaurants,1131,13957,421051794,30167,580,0.5,0.9,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,722514,"NAICS 722514 Cafeterias, grill buffets, and buffets",20,268,11964315,44671,859,0.59,1.16,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,722515,NAICS 722515 Snack and nonalcoholic beverage bars,543,7367,188181724,25542,491,1.29,0.75,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811111,NAICS 811111 General automotive repair,439,1723,108179820,62789,1207,0.73,0.77,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811114,NAICS 811114 Specialized automotive repair,36,172,11236925,65521,1260,0.63,0.81,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811121,"NAICS 811121 Automotive body, paint, and interior repair and maintenance",219,1471,109106097,74188,1427,0.95,0.77,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811122,NAICS 811122 Automotive glass replacement shops,31,139,8317402,59802,1150,0.6,0.75,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811191,NAICS 811191 Automotive oil change and lubrication shops,32,402,18462054,45973,884,0.93,0.79,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811192,NAICS 811192 Car washes,69,535,22285898,41656,801,0.48,0.9,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811198,NAICS 811198 All other automotive repair and maintenance,35,110,5978422,54390,1046,0.62,0.73,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811210,NAICS 811210 Electronic and precision equipment repair and maintenance,88,1177,145832625,123911,2383,1.83,1.08,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811310,NAICS 811310 Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,88,714,71771452,100591,1934,0.5,0.84,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811411,NAICS 811411 Home and garden equipment repair and maintenance,4,11,761874,68741,1322,0.31,1.08,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811412,NAICS 811412 Appliance repair and maintenance,17,194,17660235,91228,1754,1.35,1.14,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811420,NAICS 811420 Reupholstery and furniture repair,23,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811430,NAICS 811430 Footwear and leather goods repair,1,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,811490,NAICS 811490 Other personal and household goods repair and maintenance,57,138,6840308,49657,955,0.56,0.71,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812111,NAICS 812111 Barber shops,33,91,3766313,41578,800,0.45,0.75,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812112,NAICS 812112 Beauty salons,628,3231,129006433,39924,768,1.45,0.78,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812113,NAICS 812113 Nail salons,266,1201,31826512,26506,510,1.34,0.68,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812191,NAICS 812191 Diet and weight reducing centers,14,70,2367813,33907,652,0.97,0.48,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812199,NAICS 812199 Other personal care services,168,944,31818396,33703,648,0.9,0.68,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812210,NAICS 812210 Funeral homes and funeral services,72,326,22829812,69959,1345,0.51,1.01,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812220,NAICS 812220 Cemeteries and crematories,8,173,13837975,80220,1543,0.91,1.02,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812310,NAICS 812310 Coin-operated laundries and drycleaners,53,264,13520275,51294,986,1.13,1.25,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812320,NAICS 812320 Drycleaning and laundry services (except coin-operated),142,741,25161402,33952,653,1.33,0.75,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812331,NAICS 812331 Linen supply,7,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812332,NAICS 812332 Industrial launderers,5,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812910,NAICS 812910 Pet care (except veterinary) services,169,1081,37411477,34608,666,0.97,0.79,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812921,NAICS 812921 Photofinishing laboratories (except one-hour),3,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812922,NAICS 812922 One-hour photofinishing,1,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812930,NAICS 812930 Parking lots and garages,18,279,11452349,40987,788,0.37,0.79,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,812990,NAICS 812990 All other personal services,123,464,21233647,45721,879,0.83,0.59,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813110,NAICS 813110 Religious organizations,29,110,5227164,47448,912,0.09,0.85,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813211,NAICS 813211 Grantmaking foundations,91,262,32407770,123654,2378,0.56,0.84,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813212,NAICS 813212 Voluntary health organizations,48,321,29670200,92503,1779,1.31,0.7,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813219,NAICS 813219 Other grantmaking and giving services,42,233,13151872,56527,1087,0.87,0.54,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813311,NAICS 813311 Human rights organizations,35,223,18734786,84170,1619,0.64,0.85,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813312,"NAICS 813312 Environment, conservation and wildlife organizations",60,518,37041645,71474,1375,1.08,0.76,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813319,NAICS 813319 Other social advocacy organizations,152,591,42469382,71810,1381,0.79,0.73,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813410,NAICS 813410 Civic and social organizations,218,2454,69854334,28465,547,1.17,0.66,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813910,NAICS 813910 Business associations,97,394,39220917,99630,1916,0.55,0.66,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813920,NAICS 813920 Professional organizations,81,321,29760845,92761,1784,0.6,0.6,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813930,NAICS 813930 Labor unions and similar labor organizations,79,597,25239202,42283,813,0.93,0.51,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813940,NAICS 813940 Political organizations,14,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,813990,"NAICS 813990 Other similar organizations (except business, professional, labor, and political organizations)",41,0,0,0,0,0.0,0.0,N
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,814110,NAICS 814110 Private households,2499,2231,105607591,47329,910,1.78,0.8,
25017,"Middlesex County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,center,True,999999,NAICS 999999 Unclassified,63,0,30000,120000,2308,0.0,1.05,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,111120,NAICS 111120 Oilseed (except soybean) farming,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,111419,NAICS 111419 Other food crops grown under cover,3,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,111422,NAICS 111422 Floriculture production,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,111998,NAICS 111998 All other miscellaneous crop farming,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,112111,NAICS 112111 Beef cattle ranching and farming,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,112910,NAICS 112910 Apiculture,2,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,113210,NAICS 113210 Forest nurseries and gathering of forest products,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,114111,NAICS 114111 Finfish fishing,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,114112,NAICS 114112 Shellfish fishing,2,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,114119,NAICS 114119 Other marine fishing,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,212321,NAICS 212321 Construction sand and gravel mining,2,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221111,NAICS 221111 Hydroelectric power generation,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221112,NAICS 221112 Fossil fuel electric power generation,7,235,48459112,206649,3974,0.67,0.86,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221114,NAICS 221114 Solar electric power generation,6,53,16280009,306207,5889,0.8,1.52,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221115,NAICS 221115 Wind electric power generation,4,43,11899876,276741,5322,0.95,1.29,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221118,NAICS 221118 Other electric power generation,4,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221121,NAICS 221121 Electric bulk power transmission and control,2,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221122,NAICS 221122 Electric power distribution,10,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221210,NAICS 221210 Natural gas distribution,4,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221310,NAICS 221310 Water supply and irrigation systems,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221320,NAICS 221320 Sewage treatment facilities,3,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,221330,NAICS 221330 Steam and air-conditioning supply,2,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236115,NAICS 236115 New single-family housing construction (except for-sale builders),39,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236116,NAICS 236116 New multifamily housing construction (except for-sale builders),21,317,44367866,139815,2689,1.49,0.8,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236117,NAICS 236117 New housing for-sale builders,5,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236118,NAICS 236118 Residential remodelers,205,682,52041679,76317,1468,0.33,0.74,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236210,NAICS 236210 Industrial building construction,13,70,7592190,108331,2083,0.1,0.66,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,236220,NAICS 236220 Commercial and institutional building construction,94,3941,614639851,155954,2999,1.18,0.94,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237110,NAICS 237110 Water and sewer line and related structures construction,7,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237120,NAICS 237120 Oil and gas pipeline and related structures construction,6,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237130,NAICS 237130 Power and communication line and related structures construction,13,1107,234708106,212086,4079,1.0,1.3,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237210,NAICS 237210 Land subdivision,16,150,33836759,226333,4353,0.88,1.16,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237310,"NAICS 237310 Highway, street, and bridge construction",13,361,56753915,157322,3025,0.22,1.04,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,237990,NAICS 237990 Other heavy and civil engineering construction,13,113,13361210,118503,2279,0.19,0.74,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238111,NAICS 238111 Residential poured foundation contractors,3,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238112,NAICS 238112 Nonresidential poured foundation contractors,4,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238121,NAICS 238121 Residential structural steel contractors,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238122,NAICS 238122 Nonresidential structural steel contractors,8,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238131,NAICS 238131 Residential framing contractors,5,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238132,NAICS 238132 Nonresidential framing contractors,1,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238141,NAICS 238141 Residential masonry contractors,19,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238142,NAICS 238142 Nonresidential masonry contractors,4,0,0,0,0,0.0,0.0,N
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238151,NAICS 238151 Residential glass and glazing contractors,5,46,4963863,107715,2071,0.37,1.04,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238152,NAICS 238152 Nonresidential glass and glazing contractors,9,257,31923313,124256,2390,1.19,0.94,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238161,NAICS 238161 Residential roofing contractors,11,98,8352395,85374,1642,0.17,0.8,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238162,NAICS 238162 Nonresidential roofing contractors,4,80,9065674,113558,2184,0.15,0.88,
25025,"Suffolk County, Massachusetts",14460,"Boston-Cambridge-Newton, MA-NH",14460,green,False,238171,NAICS 238171 Residential siding contractors,4,0,0,0,0,0.0,0.0,N
